49	do you use recreational drugs
208	how did ou paternal grandfather die
0	is that the main reason you scheduled an appointment today
2	yes , i will try to help you. when did the pain start
52	are you sexually active
8	i'm sorry to hear that, and we can certainly talk about it.  is there anything else
53	do you feel safe at home
18	okay, so i understand you have back pain and frequent urination. the pain consists of a dull aching pain in mid lower back, hurts wrrse when bending over to pick things up atwork, it has drastically affected work, and only ibuprofen has shown a slight betterment in pain (from a 7 to 5 or 6). you notiiced onset about 2 weeks ago when helping someone move. wis there anything else you would like to tell me before we move on
163	what have you tried to help with the pain
120	how many glasses of water do you drink
19	okay great.
116	i see. is the pain worse in the morning
13	hello mr. wilkins, how are you doing today
62	and so you have been out of work since the pain began
208	when did your grandparents die
32	have you had any hospitalizations
22	is the pain constant, or does it come and go
178	have you ever had an sti
268	can you tell me how often it hurts
25	are you stressed
71	any vitamins
81	who lives with you at home
81	does anyone live at home with you
1	where is the pain located
2	when did it start
74	do you have any allergies
40	are your parents healthy
11	does the pain radiate
16	hang in there, we will do our best to get that back taken care of
89	how long have you been experiencing the pain
92	how long have you een an auto mechanic
117	how frequently do you urinate
253	have you been sick in the past
39	do you have any disease now
156	is there a burning sensation
10	great. so, can you tell me about these problems
3	is there anything that makes the pain worse
19	good
25	has this put you under a lot of stress
21	i know you're concerned with getting back to work. what else troubles you with regard to your pain
31	have you ever had any surgeries
50	do you smoke
75	do you have any family history of diseases
295	how has the pain progressed
74	any allergies
94	do you use protection
48	do you drink alcohol
89	how long have you had the pain
226	are your grandparents living
190	do you have any close friends
91	are you married
16	i will definitely try to help to the best of my ability
31	any surgeries in the past
10	what does it feel like
48	do you drink alcohol
93	how many sexual partners have you had in the past year
2	when did this occur
81	do you live with any other people
49	do you use drugs recreationally
67	how often do you take it
22	does it change at all over time
8	what other symptoms have you noticed recently
76	are your parents alive
2	when did the pain start
291	has the need to urinate been a problem for you
22	okay, so lifting things. do you feel it constantly, and could you describe the pain in detail
139	any numbness or tingling in your legs
76	ok. are your parents still alive jim
8	okay, that about covers your history. do you have any other concerns
19	great
11	does the pain radiate
8	is there anyhting else
57	where do you work
55	hello. can you please state your name and date of birth
5	is there anything that you've noticed that makes the pain better
60	tell me more about your back pain
13	hello mr wilkins how are you today
23	okay! we have twenty minutes together and will try to get to discuss both
34	taking any medications
344	how many pregnancies have you had
52	are you sexually active
34	are you currently on any medications
4	a car part? can you tell me a little bit about your work
67	how often do you take something for it
22	has the pain changed at all since then
14	hello mr. wilkins, my name is alex campbell, i will be working as part of your healthcare team
151	absolutely. i'm going to ask you some questions about your home life now. is that okay with you
91	are you married
31	have you ever had any surgeries
74	i am going to ask a few questions about your past medical history now. do you have any allergies
158	im sorry to hear that it is affecting you and your life.
81	who lives at home with you
79	does work stress you out
167	we have about 15 minutes together today and in that timewe'll talk about any of your concerns, i'll have a few questions to ask you and then the physician will join us
47	do you exercise
40	how are your parents
110	what is your personal life
32	okay, have you ever been hospitalized
47	i just want to emphasize that exercise is very important to maintaining good health.
208	i see- i'm sorry to hear that. do you know the cause of death for your paternal grandfather
49	have you ever used recreational drugs
33	are your vaccinations up to date
5	does anything help your pain
123	any injuries
172	how long has it been on and off
16	on that note, can i talk about your past medical history before we make a plan for your back
73	any past injuries
3	does anything you do exacerbate the pain
24	on a scale of one to ten how much does it hurt
224	was it gradual
261	do you have a family
98	tell me about your grandparents health
142	do you have any chronic illnesses
71	why do you take a supplement
32	have you ever been admitted to the hospital
0	what brings you in today
63	that must be difficult
31	any surgeries
20	sure. i'm going to ask you a few questions about your personal life now.
135	have you taken any other medications besides motrin for pain
287	how has your mood been lately
57	where do you work
4	do you work
1	where does it hurt
32	i totally understand that. have you ever been admitted to the hospital
18	ok, thank you mr. wilkins.  is there anything else you want to add about the back pain
50	do you smoke cigarettes
13	hello mr. wilkins, how are you doing today
11	okay. does the pain radiate to anywhere else in your body
0	so what's the first thing you'd like to talk about
72	thank you
258	ok great. well, mr. wilkins, i appreciate your time today, and i will take all of the infromation you just gave me and give it to dr. taj, and we will work on coming up with a solution for your back pain
208	do you know what was the cause of their death
13	how are you doing today mr. wilkins
183	does one side or both sides of your back hurt
8	what other problems are you experiencing
350	have long have you been having to urinate more frequently
119	how is your diet
16	can i ask you some more specific questions related to pain to help me assess
38	i'm sorry to hear that
78	do you have kids
122	do you strain to urinate
20	i'm going to ask you a few questions now
193	do you consider yourself a religious person
66	how has this affected your life
5	okay you take ibuprofen, anything else you do that alleviates pain
64	i hear you, it can't be easy to be in pain all the time
325	that's really difficult. when was it you went to help your buddy
5	is there anything that makes it better
4	what do you do for work mr wilkins
31	have you had any surgeries
22	is the pain constant, or does it come and go
73	have you ever been injured
8	so besides your back pain and urination, is there any other concerns
78	and do you have children
45	what do you like to do
260	how long have you been taking ibuprofen
34	do you take any medicines
48	do you drink alcohol
0	well hopefully i can provide that for you today. what brings you in today
133	so you were helping lift your friends couch and strained your back
74	do you have any allergies
10	what was the pain like when you first started experiencing symtpoms
48	do you drink alcohol
95	are you attracted to men, women, or both
49	do you use any recreational drugs
45	tell me what you do for fun
176	is there anything in the past that you were diagnosed with that was treated
55	hello mr. wilkins. my name is diana shao and i am a medical student. can you please state yourdate of birth
125	any diahrrea
177	any history of heart disease
306	i'm sorry to hear that. what were the causes of death and how old were they
82	great. thank you for that. and how is your social life, are you dating
213	do you notice any swelling in your body
42	do you live alone
142	do you have any chronic diseases
11	does it radiate anywhere
3	does anything seem to make the pain worse
148	so you cannot work, how has your back pain been making you feel
295	how has the back pain ebbed and flowed since the onset
77	brothers and sisters
8	oh, so ibuprofen helps? is there anything else you've done that makes it feel better
33	are you up to date on your immunizations
32	have you been hospitalized at all
156	there is pain when you urinate
0	why dont we talk about what brings you in today
8	is there anything else
176	any diseases as a child
142	do you have any chronic illnesses
87	and how about your immediate family
77	do you have any siblings
81	who is at home with you
141	so your job is being directly affected. that is tough. does stretching make it worse
93	how many previous sexual partners have you had
48	do you drink alcohol
78	do you have any children
119	how is your diet
40	how often do you see your parents
63	is there anything at all that improves the pain or makes it worse
142	any chronic diseases
90	any additional symptoms you've noticed with the back pain
5	have you done anything to try to alieve the pain
288	do you go to school
2	how long ago was that
13	hi mr. wilkins. how are you today
49	do you use any recreational drugs
86	tell me more about the urination
75	is there anything in your family's medical history i should be aware of
277	we will try to figure out what is up but first i have a few questions
202	okay. are you in a relationship
210	do you ever feel dizzy
66	okay, so back to the pain. how has it affected your daily life
45	what do you do for fun
92	how long have you worked there
10	would you like to start by telling me a little bit more about your back pain
285	do you have any sexual partners
72	okay, thank you for talking with me.
13	how do you feel right now
81	who lives with you at home
2	when did this happen
25	i undetstand that this injury can cause stress
156	great. so today we'll have about 15 minutes to go over your back pain and your need to urinate more frequently
61	how much does it hurt
66	how has this affected you at home
239	under what setting
145	what foods do you eat
3	does the pain ever get worse
48	do you use alcohol
52	are you sexually active
276	can you repeat that
103	what happened 4-5 days ago
2	ok, can you tell me when did your back pain start
105	alright so you've had back pain that started as a sharp pain when you bent over to pick up your friends couch. you've had issues bending over to tie your shoes and its been preventing you from working.
49	have you used any illegal drugs
16	i understand. you came to the right place. we'll get you feeling better as soon as possible.
83	what is your biggest concern about the pain
49	do you do drugs
250	have you tried anything other than ibuprofen for the pain
61	how severe is your pain
156	well let's focus on the back pain for now then address the urination later
115	does it hurt anywhere else
13	hi, how are you today
70	ok. have you had any major illnesses? cancer, diabetes, any bloop pressure or heart problems
74	have you ever had an allergic reactions
20	if you don't mind, i'll be asking you a few questions to get to know you a little betterr.
65	i thought you told me earlier it was a sharp pain
172	you also stated that you have frequent urination. when did that begin
33	great. are your immunizations up to date
176	any history of cancer
53	i understand that. i definitely enjoy my own space. do you feel safe at home
6	any other medications
111	what does a typical work day look like for you
18	is there anything else about your family i should know
20	now i'll ask you a few questions about your past medical history
74	any allergies
266	okay now i'd like to collect a little more information about you
66	how has the pain affected you in daily life
186	how much ibuprofen have you been taking
8	is there anything else
95	do you have sex with males or females
198	when you have pain, do you take any medicine
91	are you married
118	how are you sleeping
72	yes, it is, thank you.
95	how do you identify sexually
68	what dose of ibuprofen do you take
4	what do you do for work
126	it sounds like you have a muscle strain in your back
3	does anything make your back pain worse
87	can you tell me a little about your family
72	okay. thanks for sharing this with me.
34	are you take any medications
49	do yo use any prescription drugs that aren't prescribed to your name
18	ok, we'll definitely talk about that. is there anything else you'd like to discuss todas
5	have you done anything to help the pain
89	how long has this been going on
4	what doi you do for a living
2	when did your back pain start
5	i understand. have you noticed anything that makes it better
115	is it only in your back
31	have you had any previous surgeries
4	what do you do for a living
24	on a scale of 1 to ten, how badly does it hurt
130	alright, well nice to meet you jim, what brings you in today
73	have you had any major injuries
66	how does that affect you
85	thank you, mr. wilkins! it was great to meet you. take care.
30	have you had any previous instances of back pain
1	where do you feel the pain
208	do you know why your grandparents died
124	does your head hurt
4	what is your job
25	wow, that must be tough. i am sure that is stressing you out which doesn't help your back pain either
82	i know the feeling. are you romantically involved with anyone
50	do you smoke
86	tell me more about the urination
74	do you have any allergies
77	do you have any brothers or sisters
222	how old are your parents
83	which concerns you the most
3	ok and is there anything that makes the pain worse
156	have you experienced any burning or tinggling when you urinate
81	who are you living with currently
168	ok, what can you tell me about your frequent urination
2	how long ago did this start
78	do you have any kids
24	could you rate your pain on a scale of 1-10, with 10 being the worst pain you'vecan imagine
74	do you have any drug allergies
78	do you have any children
89	how long has your back been hurting
8	wow, i am so sorry to hear that. before we get to that is there anything else you'd like to talk about today
48	do you drink alcohol
45	what dod you do in your spare time
227	what was the cause of death
45	what do you for fun
172	when did that start
51	are you socially satified
172	how long have you needed to urinate more frequently
93	how many sexual partners have you had in the last 6 months
3	what makes the pain worse
81	who lives at home with you
0	what would you like to talk about today
11	how far up or down your back does it go
8	anything else
68	what dosage of aspirin
74	do you have any allergies
78	you have kids
74	do you have any allergies
50	do you smoke
226	are your grandparents still with us
45	what do you do in your free time
52	are you sexually active
50	sure, no problem. i'm going to ask you some more personal questions now that we ask everyone. do you smoke
5	does anything make it better
32	have you ever been hospitalized
8	ok, so let me just summarize what i understand and you can correct me if i am rong. you have a dull ache in your middle lower back that sstarted 4 or 5 days ago. nothign really has been helping the pain, except maybe iburpfen moving makes the pain worse. it hurts really bad and you can't work with the pain. you have no other symptoms you have noticed
39	any problems at home
6	any other medications
8	aythings else
33	have you been immunized
190	do you have friends
32	have you ever been hospitalized
74	any allergies
34	what medications are you currently taking, if any
35	anything else you might have been prescribed
4	what do you do for work
34	are you on any medications
17	that sounds rough
52	do you have sex
68	what dose of ibuprofen are you taking
19	sounds good
110	how are things at home
93	how many partners would you say you've had
60	i am sorry to hear about that. could you tell me more about it
34	okay, are you taking any medications
176	could you tell me about your past illnesses
30	have you had any back pain before this inscident
72	thank you
186	how much ibuprofen do you take
77	do you have any brothers or sisters
71	are you currently taking any supplements
40	how are your parents' health
20	next, i'll be asking you a few questions about your medical history and personal history.
79	are you stressed from work
176	any past illnesses
69	does the pain prevent you from working
8	ok, anything else
2	when did this all start
202	okay. are you in a relationship
271	how much are you taking
10	what does it feel like
78	do you have any children
299	why are you taking the medication
254	i would now like to ask you some questions about your social and  recreatinal life. these questions will be a bit more personal so i would like to remind you that everything you say in this room will be between me, dr. taj .and you rself
110	how is your home life
8	do you have any other symptoms you would like to talk about
6	any other medications
8	any other medical issues
175	do you have friends who help you
75	any past family history of illness
10	can you describe the pain for me
0	can you tell me why you are here
71	any vitamins
72	thank you.
179	you too.  we will have about 20 minutes today, are you ready
285	have you had any sexual partners
94	do you use condoms
49	use any other drugs
2	ok and when did you first start noticing the aching
160	are you currently taking tylenol for this back pain
47	do you exercise
45	what do you do outside of work
179	i want to let you knw that we have about 15 minutes today
2	how long ago did you hurt your back
202	are you currently in a relationship
8	anything else
35	do you have any prescriptions
3	does anything aggravate your back pain
338	are you worried about losing your job
208	i'm sorry to hear that. what did they pass away from
24	how would you rate the pain on a scale of 1 to 10
55	it's a pleasure. could you please verify your name and date of birth
74	do you have any allergies
8	any other symptoms besides these
66	how has it affected your work
31	have you ever had surgery
263	where you ever very sick as a child
0	perfect. what brings you in today mr. wilkins
183	is the pain deep or at the surface
30	have you ever had back pain before
5	is there anything that makes the pain better
40	how is your parents health
40	and neither of your parents have ever had any health issues
150	does that make it feel better
125	can you go to the bathroom
179	okay we will get to that in a few minutes, first i would like to know more about your back pain.
10	could you describe the quality of this pain
150	okay mr. wilkins, let me summarize what you've told me about your back pain. it started a few days ago after helping a friend move.  you were moving furniture when you felt a sudden sharp pain. since then, the pain is a 7/10 dull ache in your central back. ibuprofen makes it feel a little better but not much.
13	hi mr. wilkins - my name is colleen, i'm a medical student. how are you today
104	is the pain only in your lower back or does it feel like it spreads
45	what do you do for fun
9	so the pain spread from you back to other parts of your body
268	how frequent is the pain
200	so this is the first time it lasted more than a day
5	does anything make the pain better
24	what would you rate your pain on a scale of 1-10
10	what else can you tell me about your pain
8	are you experiencing any other associated symptoms
10	ok. what can you tell me about your pain
0	what brings you into the office today
190	do you have a good support system
357	have you ever been abused in any way
170	how long have you had this pain
30	has this ever happened to you before
10	tell me about yuor bsck pain
18	ok. is there anyting else you want to tell me about the back pain
55	what is your name and date of birth
81	do you live on your own or with family
2	when and where did the pain start
4	what did a typical day look like for you before the back pain began
315	have you ever been severely ill
2	how long ago did this happen
33	are you up to date on your immunizations
13	hi mr. wilkins how are you doing today
52	are you sexually active
221	can you please state your date of birth
98	how about your grandparents
141	the pain is worse with movement
202	are you currently in a relationship
0	what brings you in today, mr wilkins
31	have you had any surgeries
137	any ice or heat for the pain
2	when did the pain start
18	well i think i have everything i need, is there anything you want to add
166	what do you use it for
31	have your parents ever had a surgery
31	have you ever had surgery
4	what is your job
112	i'm glad to hear that! sounds like you take care of yourself.
55	good afternoon. can you please state your name and date of birth
66	how has it been affecting you
192	how is your range of motion
75	any other family medical problems
151	is that ok
19	glad you are here! i am amy, a medical student on your care team today
127	do you want drugs
6	other medications
89	okay. and how long has it been hurting
254	i am going to ask you some questions about your lifestyle and social history. some of these questions may be sensitive but everything you say will be confidential.
81	does anyone live with you
14	hello there!
172	when did you first notice
142	do you have any chronic medical problems
20	okay thank you, i'm going to ask a few questions about your family history
352	have you noticed any discharge from your penis
13	hello mr. wilkins. how are you today
58	how are things going with work
24	how severe is the pain on a scale of 1-10
68	what dose are you taking
229	has the pain gotten any better or worse
151	okay. we will definitely get to the bottom of this problem, but first i'd like to ask you some other health questions. is that okay
32	have you ever been hospitlaized
8	any other symptoms youve noticed
0	what do you need help with today
158	i'm sorry to hear that. has it affected you in other ways, emotionally, socially
71	do you take any supplements or other factors for your health
5	does anything make it better
75	do your family members have any other conditions
2	when did the back pain begin
2	when did the pain start
11	does the pain radiate
54	i'm going to go talk to the doctor now, and we will come back in a few minutes
59	do you work a lot
52	are you sexually active
172	did that start when the back pain started
8	is there anything else you'd like o talk about
223	are you ever sad
1	where is your back pain located
5	does anything seem to make it better
147	what type of furniture were you lifting
223	do you ever get really depressed
225	do you use any otcs
87	how is your family
3	does anything you do make the pain worse
151	yes
22	does your back always hurt? or does is there on and off pain
78	do you have any kids
299	why are you taking the medication
83	ok, now i know your main concern is the back pain, but are you having any other symptoms, headaches, trouble sleeping
31	have you had any surgeries
25	are you stressed
13	how are you doing
72	thank you.
66	how has this impacted your life
35	ok, but no prescriptions
138	have you had this type of pain before
75	are there any family health problems
162	any history of back problems in your family
119	do you maintain a balanced diet
48	so you drink alcohol
119	do you have a balanced diet
119	do you think you eat well
208	when did they pass
60	tell me more about the pain
9	have you had any back pain before this
30	has this ever happened before
142	do you have any chronic illnesses
50	do you smoke
77	do you have any siblings
8	anythine else
202	do you currently have a partner
1	can you tell me exactly where the pain occurs in your back
278	how about during a typical day. is it better during the morning? at night? or in the middle of the day
49	do you take any drugs that arent prescribed to you
9	other than the back pain, how is your health
3	what exaserbates it
45	what activities do you enjoy doing
22	has the pain changed at all since it first began
39	do you have any current medical problems
13	how are you doing today
64	are you comfortable
11	does the pain go anywhere
78	do you have children
150	has the ibuprofen helped
14	hello mr. wilkins, my name is kyle mcatee and i wil be on your health team
3	does anything make your pain worse
68	what dose of ibuprofen do you take
24	if you could quantitate the pain on a scale of 1 to 10, 10 being the most painful, how would you rate your pain
90	has the back pain impacted your ability to work
107	you are complaining of isolated back pain, that has been persistent for at least a week. it is keeping you from working and you are eager to get back to work. you are looking for some help to get you back in the garage.
66	how else has this been effecting your life
168	how often would you say
21	do you take anything medication for the pain
151	alright, next i would like to ask a couple of personal lifestyle questions that i ask all my patients. is that okay
34	what medications are you currently taking
31	have you had any recent surgeries
86	what can you tell me about your urination
23	that must be very difficult for you. we will try to get to the bottom of this!
16	great. thank you very much for coming in. i am going to consult with my attending and then we will come back to give you a treatment plan
151	is that ok
6	any other medications
0	what has brought you in today
71	any other vitamins or supplements
40	how is their health
15	hi, my name is dan gao and i'm a medical student here at osu.
5	what makes it feel better
98	are your grandparents in good health
30	have you ever experienced back pain before in your life
58	how is work going
31	what about surgeries
13	hi mr. wilkins, how are you doing today.
50	do you smoke
1	where is the pain
8	are there any other issues you would like to also address
32	have yu ever been hospitalized
353	has there been any itching when you urinate
45	so what do you do in your spare time
34	have you tried any medicines or anything to make the apin go away
45	do you get time to relax
115	anywhere else
8	have you had any other symptoms along with the back pain
167	okay,that's the plan. i just have some questions about your family history now.
60	tell me more about your back pain
11	does the pain ever radiate anywhere else
6	ok. any other medications
120	do you drink caffeinated beverages
190	that must be very tough! do you have a family to support
236	ok.  how has that made you fell
1	where did you hurt your back
74	do you have any allergies
49	do you use any other drugs for pleasure
45	what activities do you during your spare time
39	do you have any current medical conditions
0	can you tell me why you came in today
45	what do you do in your spare time
40	do your parents have any health problems
16	hello, mr. wilkins. my name is shari duarte and i will be helping you today.
202	are you in a relationship
207	is it okay if i ask about your social activites
76	are your parents still with us
63	you said the pain is affecting your work. that must be very difficult
34	do you take any medications
66	how has it been affecting your life
1	where is your pain
31	any past surgeries
5	is there anything you do that makes the pain feel better
315	do you feel sick when you eat certain foods
251	ok, i appreciate you sharing this information with me.
182	what happened next
75	does your family have a history of obesity
72	alright thank you mr. wilkins
53	ok, and in your relationships, you feel safe as well
4	what do you do for work
23	we are going to work as hard as we can to get you fixed up
226	now i'm going to ask you some questions about your family. are your grandparents still with us
66	how has this pain been affecting you
8	is there anything else
110	what is your home life like
31	have you had an surgeries in the past
134	has the pain gotten worse over the past four or five days
0	so what bring you in today
60	could you tell me more about it
103	do you remember what you were doing when your back started to hurt
179	i'll be taking your medical history today. we've got about 20 minutes together.
1	where does it hurt in your back
74	do you have any allergies
8	is there anything else you'd like to talk about today
172	how long have you been feeling the need to urinate more frequently
105	oh no, does your work require you to move things often
94	do you use protection
33	great. are your immunizations up to date
34	are you on any medications right now
29	to get a better understanding of your back pain, i will ask you some questions about your past medical history
71	why do you take your supplement
8	i'm so sorry to hear about your back. is there anything else bothering you
63	that must be difficult
3	does anything make it worse
20	next, i'll be asking you a few more personal questions.
117	you said your urinate less
0	what would you like us to talk about today
92	how long have you been a mechanic
37	that's great. have you ever had any health issues or hospitalizations
139	any numbness
44	are you currently working or in school
13	how do you feel most days
23	we will definitely address your back pain very shortly
142	okay, great. do you habe any chronic illnesses or other medical problems
75	any family history of mental illness
196	was their an injury to your back
105	and i'm sure you'd like to do it aga! do you often move heavy objects for work
23	okay, well we will do our best to find out how to help you
10	describe your backpain
93	how many sexual partners have you had
68	what dose of ibuprophen
318	ok.  your back hurts too much to go to work
15	hello, mr. wilkins. my name is catherine culp, and i am a medical student working with the health care team.
5	is there anything you have done that makes it better
178	have you ever had an sti
119	do you eat healthy
148	what do you do when you're not working
172	when did you notice problems urinating
146	how often per week
3	what makes it worse
32	have you ever been hospitalized
151	okay. now i am going to ask you some overall health questions to further help our team to get your helath back on track and your back pain taken care of. is that okay
44	are you currently working
49	do you take any drugs
61	how would you describe the intensity of the pain
146	i see, how often would you say you drink
34	are you taking any medication
315	have you ever been sick before
91	have you ever been married
27	did anything out of the ordinary happen on those days
57	where do you work
232	i understand that, having your own space is nice. and you said you have your own auto repair garage, how long have you been doing that for
111	do you like your job
169	have you ever had any psychotherapy treatment
22	does it last all day
18	we can definitely address your back pain. is there anything else you would like to address today
52	are you currently sexually active in any way
228	are you worried you won't be able to work
25	are you stressed
72	thank you!
120	how much water do you drink
22	does your back hurt all the time
39	do you have any current medical problems
46	any hobbies
222	how old are your parents
30	have you had any back problems before
63	i'm sorry to hear that. that must be really difficult for you.
32	how about hospitalizations
70	have you been diagnosed with any cardiovascular problems
6	that's very good for you. besides the ibuprofen you tried do you take any other medications
10	how would you describe your pain
0	hello mr wilkins, what brings you here today
89	how long have you had this pain
22	is the pain constant or intermittent
128	is your ibuprofen over the counter
4	what do you do for work
8	is there anything else you'd like to cover during the visit today
83	what is your biggest fear
22	has it been constant pain or on and off
176	do you have any diseases or illnesses, past or present
176	did you have any illnesses as a child
50	do you use chewing tobacco
173	i see. did she suggest that for any particular reason besides age
3	does anything seem to make it better or worse
85	thank you, goodbye
202	do you have a partner
30	have you ever had this before
3	so could you tell me what sparks the pain
13	hello mr. smith, how are you today
202	are you currently in a romantic relationship
86	tell me more about that.
77	do you have any siblings
148	you havent been able to work because your back hurts too much
49	do you use any recreational drugs
31	have you had any surgeries
3	is there anything that makes it better or worse
75	any history of illnesses in your family
71	are you taking any supplements
93	how many partners have you had
19	thats good to hear
194	i can understand how that could really disrupt your daily living
3	is there anything that makes the pain worse
16	im sure we will be able to do something to help you get better!
184	i can see how this can be frustrating.
52	are you sexually active
57	where do you work
50	do you smoke
179	i understand you're here for some back pain? we have about 10 minutes together today, is there anything else you wanted to talk about
66	how has this been affecting you at home or work
222	how old are your parents
31	have you ever had any surgical procedures
10	can you describe it in more detail
8	i'm sorry to hear that. other than the back pain, is anything else bothering you today
40	are your parents healthy
247	i believe that is all i have to ask.
131	because you're a new patient, i'd also like to go over you're past medical history.
89	how long have you had the pain
120	that's great. and do you ever drink beer or any other alcoholic beverages
10	so how would you describe this pain
24	can you rate the pain from 1-10
20	ok. i'm going to ask you some more general questions now to get a good idea of your medical history
5	have you tried anything to treat the pain
48	we'll move on to drug and alcohol use. do you drink alcohol
0	what would you like to discuss today
32	have you ever been hospitalized
75	has your father had any illnesses
60	tell me more about this back pain you have been experiencing
74	do you have any allergies
337	have you taken anything for it
84	do you have any more questions or concerns
37	have you participated in any screening or preventative medicine
30	has this ever happened to you before
49	do you do marijuana or cocaine
60	i'm sorry to hear that tell more about how it has affect you.
66	how has this pain affected your life
105	so you have to bend a lot at your garage
63	that must be difficult
282	is it difficult for your to do certain tasks
176	have you ever had any serious diseases or illnessed]s
101	ok, thank you for your time mr. wilkins. i understand your back is in a lot of pain, so i will give your information to the doctor who will be able to hep you
34	do you currently take any medications
185	hi mr. wililkns, my name is nik sarac and i am a medical student, i will be taking your meidcal history today
24	how would you describe the pain on a scale of 1 to 10
226	are your grandparents still around
1	where is the pain located
6	any other medications
32	have you been hospitalized in the past
288	what is your education
292	hello. how was your ride in today
10	how would you describe the pain
148	so you told you have not been able to work, are you staying at home
45	what do you do for fun
73	any past injuries
57	where do you work
118	are you able to sleep okay
18	is there anything else you want me to know about your back pain
284	are you feeling overwhelmed and stressed by your obligations
161	how does it feel? burning
172	i see, how long has you had the need to urinate more frequently
39	do you have any other medical problems
45	do you do anything for fun
142	do you have any chronic illnesses or other current medical problems
137	have you applied heat or ice to the injury
76	are your parents still with us
48	do you drink alcohol
4	what do you do for work
182	so it started before the back pain
97	besdies the history of back pain, do you have any chronic illnesses
74	do you have any allergies
40	has your mother had any medical conditions
78	do you have any kids
75	are there any illnesses that run in your family
4	what do you do for a living mr. wilkins
295	how has the injury progressed
81	do you live with anyone besides your parents
72	thank you
45	that is great. what types of activites do you do for fun
8	so i hear you are coming in for back pain, first, are there other issues we can discuss
1	is there a setting where it hurts more or less
10	haha i don't think will be necessary. could you tell me a bit more about this pain
208	how did your maternal grandmother die
158	does this injury have an effect on your life
4	what do you do
353	do you experience itching when you urinate
194	i understand, it can be really busy with a roommate.
48	do you drink
8	is there anything else you want to talk about today
259	how many times a day
86	what about your urination
71	are you currently taking any supplements
45	why do you not have time for fun
126	any muscle weakness
45	what do you do in your spare time
49	have you ever used drugs
31	have you ever had any surgeries
31	any previous surgeries
83	what scares you about the back pain
66	how has the pain been affecting your life
89	how long has your back been hurting
74	have you had any allergic reactions
110	how is life at home
4	fantastic. remind me, what is it that you do
36	do you regularly visit the doctor
295	hopefully we can help figure out how to make it better
40	how are your parents
16	i'm sorry to hear that! hopefully we can get you feeling better after today
208	how did your grandparents die
257	ok, do you have any other forms of caffeine
81	who lives in your home
18	ok, so we will address your back pain then today in our time allotted. is there anything else you wanted to address
48	do you consume alcohol
110	home life/
347	okay give you give me a general timeline of the backpain
99	no significant other
22	ok, and does it hurt you all the time
29	now i want to talk about your past medical history
4	what do you do for work
5	what makes the pain better
30	have you had a history of back pain
22	has it been constant or does the pain come and go
229	has it gotten better or worse over time
52	are you sexually active
24	on a scale of 1 to 10, how much does it hurt
257	do you take any herbs or teas
34	do you take any medications
57	where do you work
71	do you take any vitamins
40	are your parents healthy
165	what's wrong with youre back
85	goodbye
73	have you had any injuries
37	have you had any recent health care screenings
48	do you consume alcohol
2	how long ago was this
3	does anything make the pain worse
24	on a scale of 1 to 10
5	does anything make it better
302	who else in your family has had these symptoms
48	do you ever drink alcohol
45	what do you like to do
124	does your chest hurt
52	are you sexually active
172	so this started before your back pain began
38	i'm really sorry to hear that
32	have you been to the hospital recently for anything
24	on a scale of 1-10, how bad is the pain
69	your back pain is affecting your work
126	indeed they are. but that is a great idea.
146	how often do you drink wine
9	do you have any other pain
24	how would you rate the pain on a scale of 1-10
117	how many times do you feel the need to urinate
31	no surgeries
63	i can see how that would be difficult for you
19	i'm glad you're here! how was the drive in
3	have you noticed anything makes the pain worse
61	how severe is the pain
134	has it been getting worse? or has it stayed the same
55	hello. would you please confirm your full name and date of birth for me please
71	how often do you take your supplements
45	what do you do in your spare time
100	ok.  we will talk about your back pain, and if we have time, also your urination probelm
271	how much advil have you been taking
86	i'd like to follow up on your increased need to urinate. could you tell me more
10	can you describe the pain
10	could you tell me more about the pain
103	oh i see, then what happened
113	have you had male or female partners, or both
202	are you in a relationship
110	how's your home life
47	do you do any physical activities
71	how often are you taking your supplement
8	anything else
134	ok, has it improved at all
66	how is this affecting you
107	ok. what i heard you say was that you have had back pain for the past 4-5 days that is a dull ache in the middle of you back that you would rate at about a . is that correct
74	do you have any allergies
20	thank you for this information. i need to ask a few questions about your history.
45	never mind. what do you like to do for fun
34	what medications are you currently taking
61	how bad is your pain
0	you need help? can you tell me what brought you in today
98	what about your grandparents
49	do you do drugs
172	you need to urinate more frequently than usual? how long has this been happening
66	how has this impacted your life
31	have you had any surgeries or procedures
74	allergies
152	that sounds like you have a lot of responsibility
13	hello mr. wilkins. how are you today
139	any numbness or tingling
2	alright sounds good. so when did this pain start
32	hospitilizations
72	thank ou for your time
123	any recent injuries
95	when you are sexually active do you have female or male partners
40	have your parents had any health problems
117	how often do you need to urinate
48	do you drink alcohol
3	is there anything that makes the pain worse
267	how about now
17	oh wow, that must be very challenging
40	do your parents have any health problems
69	ibet the back pain has really been affecting that
8	are there any other problems you have noticed
95	do you have sex with men, women, or both
156	yes, i hope so too.  we will talk about your back pain, and if we have time, we will talk about your frequent urination as well
52	are you sexually active
74	okay. do you have any allergies
164	hello mr. wilkis. my name is student doctor lindsay mlynarek and i'll be working with your physician as part of your care team today
279	has anything changed that may have caused the frequent urination
34	do you take any medications
82	i can understand that, were you dating anyone recetnly
87	can you tell me about your family's medical history
9	have you noticed the pain radiating to other parts of your body
0	can you tell me a little about your issue
77	okay. do you have siblings
229	has it gotten better or worse since then
